picsfits
26 12 3 0 0.4570E+03 0.4064E+02 0.1228E+02 0.1800E+03 0.4200E+01 0.0000E+00
26 12 2 1 0.1181E+04 0.2136E+03 0.1496E+03 0.7000E+02 0.3700E+01 0.1000E+00
26 12 2 0 0.1287E+04 0.1967E+03 0.7555E+01 0.2600E+02 0.4500E+01 0.0000E+00
26 12 1 0 0.7553E+04 0.1258E+04 0.8097E+01 0.5000E+02 0.1650E+01 0.0000E+00
26 11 3 0 0.4893E+03 0.2873E+02 0.1207E+02 0.5150E+03 0.3846E+01 0.0000E+00
26 11 2 1 0.1216E+04 0.1396E+03 0.3383E+03 0.5459E+02 0.4366E+01 0.1179E-04
26 11 2 0 0.1329E+04 0.1363E+03 0.9940E+01 0.3026E+02 0.4885E+01 0.0000E+00
26 11 1 0 0.7599E+04 0.1061E+04 0.1161E+02 0.3713E+02 0.1889E+01 0.0000E+00
26 10 2 1 0.1262E+04 0.1412E+03 0.3368E+03 0.5569E+02 0.4328E+01 0.1177E-04
26 10 2 0 0.1375E+04 0.1534E+03 0.9191E+01 0.2691E+02 0.4849E+01 0.0000E+00
26 10 1 0 0.7651E+04 0.1067E+04 0.1150E+02 0.3412E+02 0.1922E+01 0.0000E+00
26  9 2 1 0.1358E+04 0.1999E+03 0.1561E+03 0.5000E+02 0.4000E+01 0.3000E+00
26  9 2 0 0.1460E+04 0.1940E+03 0.8150E+01 0.2600E+02 0.4500E+01 0.0000E+00
26  9 1 0 0.7769E+04 0.1249E+04 0.8327E+01 0.5000E+02 0.1650E+01 0.0000E+00
26  8 2 1 0.1456E+04 0.1338E+03 0.3000E+03 0.7010E+02 0.4143E+01 0.1631E-04
26  8 2 0 0.1559E+04 0.1623E+03 0.1000E+02 0.2675E+02 0.4711E+01 0.0000E+00
26  8 1 0 0.7918E+04 0.1068E+04 0.1155E+02 0.3578E+02 0.1895E+01 0.0000E+00
26  7 2 1 0.1582E+04 0.1975E+03 0.1093E+03 0.5000E+02 0.4000E+01 0.3000E+00
26  7 2 0 0.1648E+04 0.1888E+03 0.9298E+01 0.2600E+02 0.4500E+01 0.0000E+00
26  7 1 0 0.8041E+04 0.1235E+04 0.8619E+01 0.5000E+02 0.1650E+01 0.0000E+00
26  6 2 1 0.1689E+04 0.1970E+03 0.7720E+02 0.5000E+02 0.4000E+01 0.3000E+00
26  6 2 0 0.1745E+04 0.1860E+03 0.9942E+01 0.2600E+02 0.4500E+01 0.0000E+00
26  6 1 0 0.8184E+04 0.1228E+04 0.8773E+01 0.5000E+02 0.1650E+01 0.0000E+00
26  5 2 1 0.1799E+04 0.8070E+02 0.2675E+03 0.1191E+03 0.4194E+01 0.1901E-04
26  5 2 0 0.1847E+04 0.1708E+03 0.1125E+02 0.2839E+02 0.4500E+01 0.0000E+00
26  5 1 0 0.8350E+04 0.1066E+04 0.1181E+02 0.4116E+02 0.1827E+01 0.0000E+00
26  4 2 0 0.1950E+04 0.1799E+03 0.1138E+02 0.2600E+02 0.4500E+01 0.0000E+00
26  4 1 0 0.8484E+04 0.1215E+04 0.9098E+01 0.5000E+02 0.1650E+01 0.0000E+00
26  3 2 0 0.2046E+04 0.1873E+03 0.5833E+01 0.3849E+02 0.3998E+01 0.0000E+00
26  3 1 0 0.8638E+04 0.1087E+04 0.1157E+02 0.5086E+02 0.1722E+01 0.0000E+00
26  2 1 0 0.8829E+04 0.1057E+04 0.1195E+02 0.5769E+02 0.1718E+01 0.0000E+00
26  1 1 0 0.9278E+04 0.2932E+03 0.8099E+02 0.3288E+02 0.2963E+01 0.0000E+00
linedata
  6  1 1s(2S)-2p(2P)            1  1.00  2.0  2.0  6.0 3.675E-01 4.160E-01 3.675E-01 1.395E-01
  6  1 2s(2S)-3p(2P)            0  0.00  2.0  2.0  6.0 6.801E-02 0.000E+00 4.356E-01 2.635E-02
  6  2 1s2(1S)-1s.2p(1P)        1  0.25  1.0  1.0  3.0 3.079E-01 6.480E-01 3.079E-01 1.085E-01
  6  2 1s2(1S)-1s.2p(3P)        0  0.75  1.0  1.0  9.0 3.046E-01 0.000E+00 3.046E-01 1.998E-02
  6  2 1s.2p(3P)-1s.3d(3D)      0  0.00  1.0  9.0 15.0 4.964E-02 0.000E+00 3.543E-01 5.829E-04
